user_id,purchase_event_id,event_number,conversation_id,session_id
49179,26967,1,,54083.0
49179,26967,2,,54047.0
49179,26967,3,,54048.0
49179,26967,4,,54650.0
49179,26967,5,,54628.0
49179,26967,6,,54651.0
49179,26967,7,,55261.0
49179,26967,8,,55939.0
49180,28570,1,,66640.0
49181,1909,1,33.0,
49181,1909,2,125.0,
49181,1909,3,,1440.0
49181,1909,4,377.0,
49181,1909,5,378.0,
49181,1909,6,,5893.0
49182,31680,1,,64164.0
49183,6088,1,1947.0,
49183,6088,2,,14658.0
49183,10232,1,,24203.0
49183,10232,2,3936.0,
49184,57817,1,,114559.0
49184,57875,1,,114559.0
49184,57875,2,24191.0,
49185,39212,1,,79946.0
49186,8208,1,,15251.0
49186,8208,2,,16058.0
49186,8208,3,,19074.0
49187,30938,1,,62463.0
49188,37408,1,14889.0,
49189,50318,1,20799.0,
49190,61117,1,,119773.0
49190,61117,2,25440.0,
49191,46732,1,,94716.0
49191,46732,2,,94547.0
49192,13752,1,,30780.0
49193,20221,1,,43575.0
49194,54705,1,,109117.0
49195,2970,1,,7359.0
49195,2970,2,,8305.0
49195,2970,3,,8369.0
49195,2970,4,,7860.0
49196,15435,1,,34500.0
49197,52671,1,,104196.0
49197,52671,2,,105443.0
49198,56170,1,,111737.0
49199,2827,1,1223.0,
49200,60765,1,,118819.0
49200,60765,2,25249.0,
49201,16496,1,,35804.0
49201,16496,2,,35854.0
49201,16496,3,,36297.0
49201,16496,4,,36651.0
49202,6386,1,,16392.0
49203,9677,1,3793.0,
49204,30765,1,,56919.0
49204,30765,2,,59074.0
49204,30765,3,,61906.0
49204,55173,1,,110535.0
49205,5678,1,,13607.0
49206,46789,1,,89355.0
49206,46789,2,,90241.0
49206,46789,3,,93744.0
49206,46789,4,,94502.0
49206,46789,5,19444.0,
49206,46789,6,,94700.0
49207,7983,1,,17932.0
49207,7983,2,,17943.0
49207,7983,3,,18573.0
49207,11763,1,,17932.0
49207,11763,2,,17943.0
49207,11763,3,,18573.0
49207,11763,4,,19033.0
49207,11763,5,,19050.0
49207,11763,6,,20343.0
49207,11763,7,,23773.0
49207,11763,8,,24425.0
49207,11763,9,,26274.0
49208,60330,1,,117746.0
49208,60330,2,,118614.0
49209,23269,1,,46371.0
49209,23269,2,,46391.0
49209,23269,3,,48148.0
49209,23269,4,,48381.0
49210,55344,1,,109990.0
49211,34411,1,,69677.0
49212,674,7,,269.0
49212,674,8,,292.0
49212,674,9,,291.0
49212,674,10,,592.0
49212,674,11,,891.0
49212,674,12,,895.0
49212,674,13,,981.0
49212,674,14,,2077.0
49212,674,15,,3672.0
49212,674,16,,3681.0
49212,44487,1,,87938.0
49212,44487,2,,88108.0
49212,44487,3,,88241.0
49212,44487,4,,88597.0
49212,44487,5,,88917.0
49212,44487,6,,89078.0
49212,44487,7,,90008.0
49213,54055,1,,107769.0
49214,26367,1,,54578.0
49215,11167,1,,25511.0
49216,51918,1,,99070.0
49216,51918,2,,98593.0
49216,51918,3,,100439.0
49216,51918,4,20465.0,
49216,51918,5,,103694.0
49217,6785,1,2587.0,
49218,2537,1,,7272.0
49218,2537,2,,7263.0
49218,32405,1,,65553.0
49218,32405,2,12426.0,
49219,2162,1,961.0,
49220,55190,1,,110182.0
49220,55190,2,,110177.0
49221,42961,1,,86090.0
49221,42961,2,,85661.0
49222,17861,1,,39100.0
49223,35016,1,,71029.0
49224,22314,1,,46548.0
49225,29542,1,,60453.0
49225,29542,2,11186.0,
49226,44335,1,,89195.0
49227,49011,1,,98200.0
49227,49011,2,,98631.0
49228,61751,1,,120730.0
49228,61751,2,,120606.0
49229,41609,1,,84392.0
49229,41609,2,,83198.0
49229,41609,3,17018.0,
49229,43018,1,,84392.0
49229,43018,2,,83198.0
49229,43018,3,17018.0,
49229,43018,4,,86458.0
49230,772,1,,4264.0
49231,60157,1,,118490.0
49231,60157,2,,118733.0
49231,60157,3,24839.0,
49232,42075,1,,85476.0
49233,22432,1,8568.0,
49234,33943,1,,67589.0
49234,33943,2,,67698.0
49234,33943,3,,68854.0
49235,43786,1,,88638.0
49236,21436,1,6283.0,
49236,21436,2,,41737.0
49236,21436,3,,44473.0
49236,21436,4,7515.0,
49236,21436,5,,45416.0
49236,44144,1,,84892.0
49236,44144,2,,86786.0
49236,44144,3,,85667.0
49236,44144,4,,88815.0
49237,3382,1,,5248.0
49237,3382,2,,5256.0
49237,3382,3,,6625.0
49237,3382,4,,7352.0
49237,3382,5,,9094.0
49238,29275,1,,56566.0
49238,29275,2,,59513.0
49238,31728,1,,56566.0
49238,31728,2,,59513.0
49238,31728,3,12119.0,
49239,56974,1,,112260.0
49240,61740,1,25725.0,
49241,60069,1,,118194.0
49242,40435,1,,83427.0
49242,40436,1,,83427.0
49243,39825,1,,80270.0
49244,8325,1,,19446.0
49244,8325,2,3200.0,
49244,8325,3,3208.0,
49245,35023,1,,70160.0
49245,35023,2,,70600.0
49245,35023,3,,71095.0
49246,21980,1,8243.0,
49247,41343,1,16837.0,
49247,41343,2,,82355.0
49248,51245,1,,101531.0
49248,51245,2,,101503.0
49248,51245,3,,102245.0
49249,47020,1,,94749.0
49249,47020,2,,94967.0
49250,37428,1,,73665.0
49250,37428,2,,76187.0
49251,59087,1,,116877.0
49251,59087,2,,116666.0
49252,26556,4,,45207.0
49252,26556,5,,45384.0
49252,26556,6,,45385.0
49252,26556,7,,45551.0
49252,26556,8,,45552.0
49252,26556,9,,45765.0
49252,26556,10,,46150.0
49252,26556,11,,46224.0
49252,26556,12,,50131.0
49252,26556,13,,54387.0
49253,41924,1,,84547.0
49254,54431,1,,108575.0
49254,54431,2,,108392.0
49254,54431,3,,108420.0
49255,28352,1,,58116.0
49255,29830,1,,58116.0
49255,29830,2,,60515.0
49256,9766,2,,16725.0
49256,9766,3,,17045.0
49256,9766,4,,17426.0
49256,9766,5,2811.0,
49256,9766,6,,17980.0
49256,9766,7,,20372.0
49256,9766,8,,20348.0
49256,9766,9,,22411.0
49256,9766,10,,22537.0
49256,9766,11,,22502.0
49256,9767,2,,16725.0
49256,9767,3,,17045.0
49256,9767,4,,17426.0
49256,9767,5,2811.0,
49256,9767,6,,17980.0
49256,9767,7,,20372.0
49256,9767,8,,20348.0
49256,9767,9,,22411.0
49256,9767,10,,22537.0
49256,9767,11,,22502.0
49256,42988,1,,77604.0
49256,42988,2,,78802.0
49256,42988,3,15536.0,
49256,42988,4,,84256.0
49256,42988,5,,84817.0
49256,42988,6,,85281.0
49256,42988,7,,85792.0
49257,29101,1,,58678.0
49258,19024,1,,41210.0
49258,32542,1,,65613.0
49259,12091,1,,27432.0
49260,14663,1,,16674.0
49260,14663,2,,21675.0
49260,14663,3,,27586.0
49260,14663,4,,32977.0
49261,6671,1,,16350.0
49262,12552,1,,26244.0
49262,12552,2,,27852.0
49263,61410,1,,117119.0
49263,61410,2,,117468.0
49263,61410,3,,117670.0
49263,61410,4,,118440.0
49263,61410,5,,120333.0
49264,19820,1,,42483.0
49265,59408,1,,115320.0
49265,59408,2,,117629.0
49266,56409,1,,108674.0
49266,56409,2,,108910.0
49266,56409,3,,111861.0
49267,5079,1,,10245.0
49267,5079,2,,12659.0
49267,5079,3,,12704.0
49268,42702,1,,85743.0
49269,39518,1,15960.0,
49270,11635,1,,20762.0
49270,11635,2,3470.0,
49270,11635,3,,22252.0
49270,11635,4,,22290.0
49270,11635,5,3761.0,
49270,11635,6,3780.0,
49270,11635,7,,24271.0
49270,11635,8,,26249.0
49270,11635,9,,26205.0
49270,24924,1,,51283.0
49270,24924,2,9460.0,
49270,24924,3,,51511.0
49271,15487,1,5694.0,
49272,36794,1,,74388.0
49273,46008,1,19180.0,
49274,47290,1,,95493.0
49275,15005,1,,33011.0
49275,15005,2,,33573.0
49276,28550,1,,66846.0
49277,44418,1,,89190.0
49277,44418,2,,89272.0
49278,18352,1,,40787.0
49278,18352,2,6620.0,
49279,3620,1,,7266.0
49279,3620,2,,7267.0
49279,3620,3,,7413.0
49279,3620,4,,8353.0
49279,3620,5,,9795.0
49280,21528,1,,45503.0
49280,21528,2,,45528.0
49281,52422,1,,104358.0
49281,52422,2,21726.0,
49281,52422,3,,103967.0
49281,52422,4,,104914.0
49282,1293,1,,5063.0
49283,14347,1,,31904.0
49283,14347,2,,31902.0
49283,48591,1,,97336.0
49284,42542,1,,86795.0
49284,42542,2,17387.0,
49285,14980,1,,33524.0
49286,41761,1,,83061.0
49287,1579,1,772.0,
49288,7268,1,,17178.0
49288,7268,2,2773.0,
49288,7268,3,,17202.0
49289,57406,1,24136.0,
49290,45949,1,,92825.0
49290,45949,2,19101.0,
49290,45949,3,,92721.0
49291,1262,12,,2205.0
49291,1262,13,,2199.0
49291,1262,14,,2707.0
49291,1262,15,,2721.0
49291,1262,16,,3233.0
49291,1262,17,,4226.0
49291,1262,18,,4241.0
49291,1262,19,,4630.0
49291,1262,20,,5041.0
49291,1262,21,,5085.0
49292,40163,1,,78236.0
49292,40163,2,,81650.0
49293,7603,1,,11530.0
49293,7603,2,,15632.0
49293,7603,3,2506.0,
49293,7603,4,,17683.0
49294,55617,1,23182.0,
49295,7331,1,,12759.0
49295,7331,2,,13432.0
49295,7331,3,,16348.0
49295,7331,4,,16628.0
49295,7331,5,,16729.0
49295,7331,6,,16580.0
49295,7331,7,,17212.0
49295,7331,8,2802.0,
49295,7331,9,,17071.0
49296,17114,1,,37619.0
49297,9658,1,,19608.0
49297,9658,2,,22311.0
49297,9658,3,3785.0,
49298,23385,1,,48257.0
49299,46992,1,,94501.0
49300,43398,1,,86437.0
49300,43398,2,,85582.0
49300,43398,3,,87166.0
49300,43398,4,17748.0,
49300,43398,5,,87252.0
49300,43398,6,,87098.0
49301,20174,1,,42346.0
49301,20174,2,,43288.0
49302,30855,1,,58425.0
49302,30855,2,,62414.0
49303,16513,1,,36467.0
49304,61546,1,,116173.0
49304,61546,2,,120342.0
49305,36066,1,14180.0,
49305,37709,1,14180.0,
49305,37709,2,,73834.0
49305,37709,3,15021.0,
49305,37709,4,15056.0,
49306,48427,1,,93157.0
49306,48427,2,,97567.0
49307,23769,1,,47760.0
49307,23769,2,,48795.0
49307,23769,3,9046.0,
49307,23769,4,,48853.0
49307,30764,1,,61250.0
49307,30764,2,11481.0,
49307,30764,3,,62034.0
49308,18273,1,,39759.0
49309,33898,1,,67803.0
49309,33898,2,,68874.0
49310,10873,1,,25314.0
49311,4800,1,,11539.0
49311,4800,2,,12535.0
49312,4463,1,,9510.0
49312,4463,2,,9926.0
49312,4463,3,,10347.0
49312,4463,4,,11699.0
49313,1721,1,,5598.0
49314,5614,1,,13822.0
49315,15153,1,,32671.0
49315,15153,2,,32654.0
49315,15153,3,,33268.0
49315,15153,4,,33793.0
49316,32093,1,12299.0,
49317,37242,1,,75616.0
49317,37242,2,14814.0,
49317,42856,1,,85624.0
49318,19476,1,6971.0,
49319,9221,1,,20344.0
49319,9221,2,,20450.0
49319,9221,3,,21022.0
49319,9221,4,,21504.0
49319,9221,5,,21526.0
49320,49078,1,,90809.0
49320,49078,2,,92179.0
49320,49078,3,,93645.0
49320,49078,4,,93310.0
49320,49078,5,,98328.0
49320,49960,1,,90809.0
49320,49960,2,,92179.0
49320,49960,3,,93645.0
49320,49960,4,,93310.0
49320,49960,5,,98328.0
49320,49960,6,,100108.0
49320,49960,7,20651.0,
49321,9503,1,,22127.0
49321,9503,2,,22143.0
49321,9572,1,,22127.0
49321,9572,2,,22143.0
49321,9572,3,,22699.0
49322,30259,1,11095.0,
49322,30259,2,11121.0,
49322,30259,3,,58699.0
49322,30259,4,11450.0,
49323,6100,1,,15056.0
49323,6100,2,2362.0,
49324,11571,1,4431.0,
49325,29447,1,,59847.0
49326,17075,1,,37509.0
49327,13460,1,,28662.0
49327,13460,2,,30014.0
49328,43526,1,,79404.0
49328,43526,2,,79834.0
49328,43526,3,,80764.0
49328,43526,4,,81077.0
49328,43526,5,,81040.0
49328,43526,6,,87414.0
49329,39808,1,,80858.0
49330,50517,1,,100745.0
49331,25997,1,,49947.0
49331,25997,2,,52487.0
49331,25997,3,,53584.0
49331,25997,4,10003.0,
49332,59357,1,,116171.0
49332,59357,2,,116429.0
49332,59357,3,,116970.0
49333,18961,1,,40904.0
49333,29829,1,,58667.0
49333,29829,2,,59273.0
49333,29829,3,,59470.0
49333,29829,4,,60199.0
49333,29829,5,,60074.0
49333,29829,6,,60514.0
49334,5965,1,,14112.0
49334,11025,1,,24889.0
49335,53172,1,,106061.0
49335,53172,2,,106458.0
49336,187,1,,878.0
49336,187,2,,2311.0
49336,13584,1,,17685.0
49336,13584,2,,18346.0
49336,13584,3,,23389.0
49336,13584,4,,24760.0
49336,13584,5,,29352.0
49336,13584,6,,30333.0
49337,20354,1,,43364.0
49338,43116,1,,82019.0
49338,43116,2,17653.0,
49339,38656,1,,78205.0
49340,7888,1,,18337.0
49340,7888,2,2993.0,
49341,45491,1,,90853.0
49341,45491,2,,91809.0
49342,37286,1,,74536.0
49342,37286,2,,74773.0
49342,37286,3,,75131.0
49342,37286,4,,75082.0
49342,37286,5,,75549.0
49342,37286,6,,75359.0
49342,44633,7,,76246.0
49342,44633,8,,77696.0
49342,44633,9,,78073.0
49342,44633,10,,77950.0
49342,44633,11,,80146.0
49342,44633,12,,84105.0
49342,44633,13,,85529.0
49342,44633,14,,85083.0
49342,44633,15,,89941.0
49342,44633,16,,89638.0
49343,9004,1,,21213.0
49344,54690,1,,108684.0
49344,54690,2,,108681.0
49344,54690,3,,108696.0
49344,54690,4,,109088.0
49345,42095,1,,77483.0
49345,42095,2,,80378.0
49345,42095,3,,85422.0
49345,52281,1,,104606.0
49346,62069,1,,121088.0
49347,49852,1,,100001.0
49347,49852,2,,100470.0
49348,29171,1,,58314.0
49348,29171,2,,58940.0
49349,14563,1,,32242.0
49350,33155,1,,64394.0
49350,33155,2,,64554.0
49350,33155,3,,64212.0
49350,33155,4,,65013.0
49350,33155,5,,65053.0
49350,33155,6,12842.0,
49350,33155,7,12845.0,
49350,33155,8,,67207.0
49350,33155,9,,67214.0
49351,10582,1,,24648.0
49351,10582,2,,24289.0
49352,32338,1,12355.0,
49353,17393,1,,38604.0
49354,57323,1,24100.0,
49355,9384,1,,21955.0
49355,9384,2,,21972.0
49356,44224,1,,89056.0
49356,44224,2,18038.0,
49357,51033,1,,101377.0
49357,51033,2,,101959.0
49357,51033,3,,102483.0
49357,51033,4,21190.0,
49358,55386,1,,110206.0
49358,55386,2,,110302.0
49359,12254,1,,27488.0
49359,12305,1,,27488.0
49359,12305,2,,27126.0
49359,12305,3,,27453.0
49360,60787,1,,119193.0
49361,5994,1,,14120.0
49361,5994,2,,14597.0
49362,17739,1,,39495.0
49362,17739,2,,39430.0
49363,60616,1,,119192.0
49364,46634,1,,94887.0
49365,25131,1,9614.0,
49366,23188,1,8891.0,
49367,30893,1,,62506.0
49368,38150,1,,74948.0
49368,38150,2,,77519.0
49369,61884,1,,120410.0
49369,61884,2,,120980.0
49369,61884,3,,120882.0
49370,39875,1,,81092.0
49371,23842,1,9066.0,
49372,47822,1,,96419.0
49373,8614,1,,19916.0
49373,8614,2,,19728.0
49374,41534,1,,83108.0
49374,41534,2,16962.0,
49375,39554,1,15993.0,
49376,12499,1,,22550.0
49376,12499,2,,27425.0
49376,12499,3,,28193.0
49376,17617,1,,39346.0
49377,12666,1,,27062.0
49377,12666,2,,27811.0
49378,17301,1,,38433.0
49379,22545,1,,46479.0
49379,22545,2,,47053.0
49379,22545,3,8637.0,
49380,44675,1,,90458.0
49381,40762,1,16551.0,
49382,30275,1,,55406.0
49382,30275,2,10311.0,
49382,30275,3,,58550.0
49382,30275,4,,61707.0
49383,54129,1,22583.0,
49384,18423,1,,39625.0
49384,18423,2,,40304.0
49384,18423,3,,40358.0
49385,21397,3,,32560.0
49385,21397,4,,36138.0
49385,21397,5,,36110.0
49385,21397,6,,39066.0
49385,21397,7,,41650.0
49385,21397,8,,42406.0
49385,21397,9,,43974.0
49385,21397,10,,44452.0
49385,21397,11,7551.0,
49385,21397,12,,45268.0
49386,59308,1,24492.0,
49386,61378,1,24492.0,
49386,61378,2,,120360.0
49386,61378,3,25526.0,
49387,41804,1,,84647.0
49387,41804,2,,84587.0
49387,41804,3,,84708.0
49388,2166,1,,2184.0
49388,2166,2,,2178.0
49388,2166,3,,4270.0
49388,2166,4,,4696.0
49388,2166,5,963.0,
49389,1267,1,659.0,
49390,10132,1,,22779.0
49391,47046,1,,94623.0
49392,5475,1,,13986.0
49393,58860,1,,116393.0
49393,58860,2,,116236.0
49393,58860,3,,116907.0
49394,4789,1,1979.0,
49395,34145,1,13431.0,
49396,41779,1,,83463.0
49397,8108,1,3093.0,
49397,54175,1,,108213.0
49397,54175,2,22608.0,
49398,37437,1,,76014.0
49398,41651,1,,81994.0
49398,50291,1,,97384.0
49398,50291,2,,101195.0
49399,4722,1,,12028.0
49400,52609,1,,104711.0
49401,23137,1,,44268.0
49401,23137,2,,46157.0
49401,23137,3,,47781.0
49402,3508,1,1481.0,
49402,3508,2,,9403.0
49402,3508,3,1489.0,
49402,17693,1,,29590.0
49402,17693,2,,30597.0
49402,17693,3,5033.0,
49402,17693,4,,35450.0
49402,17693,5,,36686.0
49402,17693,6,,39154.0
49402,23848,1,,48724.0
49403,17772,1,,39018.0
49404,9686,1,,22620.0
49405,22763,1,8728.0,
49406,59438,1,,116636.0
49406,59438,2,,117603.0
49407,11605,1,,20350.0
49407,11605,2,,21861.0
49407,11605,3,,24558.0
49407,11605,4,,25612.0
49407,11605,5,,26031.0
49407,11605,6,,26329.0
49408,35374,1,13480.0,
49408,35374,2,13901.0,
49409,18031,1,6534.0,
49410,2358,1,1043.0,
49411,2644,1,,7525.0
49411,33866,1,,67039.0
49411,33866,2,,67154.0
49411,33866,3,12884.0,
49411,33866,4,12885.0,
49411,33866,5,,68956.0
49411,33866,6,,68939.0
49411,33866,7,13274.0,
49411,33931,1,,67039.0
49411,33931,2,,67154.0
49411,33931,3,12884.0,
49411,33931,4,12885.0,
49411,33931,5,,68956.0
49411,33931,6,,68939.0
49411,33931,7,13274.0,
49411,33931,8,13314.0,
49411,33932,1,,67039.0
49411,33932,2,,67154.0
49411,33932,3,12884.0,
49411,33932,4,12885.0,
49411,33932,5,,68956.0
49411,33932,6,,68939.0
49411,33932,7,13274.0,
49411,33932,8,13314.0,
49412,16320,1,6008.0,
49413,14646,1,5381.0,
49414,22350,1,,46430.0
49415,50598,1,,101599.0
49416,735,1,,3419.0
49417,60073,1,,117740.0
49417,60073,2,,118060.0
49418,32948,1,,55924.0
49418,32948,2,,66803.0
49418,32948,3,,61697.0
49418,32948,4,,66310.0
49419,335,1,,2424.0
49419,335,2,,2565.0
49420,50742,1,,101440.0
49420,50742,2,,101278.0
49420,50742,3,,101647.0
49421,527,1,,3724.0
49422,23410,1,,47071.0
49422,23410,2,,46698.0
49422,23410,3,,47985.0
49422,23410,4,,47710.0
49422,23410,5,,49032.0
49423,41814,1,,84653.0
49423,41814,2,17043.0,
49423,57218,1,,109813.0
49423,57218,2,,113064.0
49423,61859,1,,120797.0
49423,61859,2,,120705.0
49423,61859,3,,121043.0
49424,17639,1,,39458.0
49424,17639,2,,39028.0
49425,366,1,,1954.0
49425,366,2,115.0,
49425,366,3,,1955.0
49425,366,4,,2898.0
49426,51401,1,,102898.0
49426,51401,2,21442.0,
49427,17539,1,,33490.0
49427,17539,2,,37121.0
49427,17539,3,,37412.0
49427,17539,4,6196.0,
49427,17539,5,,37358.0
49427,17539,6,,38646.0
49428,57620,1,,113936.0
49429,21279,1,,45152.0
49430,28188,1,,58292.0
49431,35073,1,,64793.0
49431,35073,2,,65454.0
49431,35073,3,,69621.0
49431,35073,4,,71612.0
49431,35073,5,13770.0,
49432,49438,1,20479.0,
49433,4233,1,,11080.0
49433,4233,2,1762.0,
49434,9148,1,3548.0,
49435,1656,1,,412.0
49435,1656,2,,411.0
49435,1656,3,,883.0
49435,1656,4,,2100.0
49435,1656,5,,3156.0
49435,1656,6,,6023.0
49435,1656,7,,5831.0
49435,1656,8,,6014.0
49436,18798,1,,32769.0
49436,18798,2,,33951.0
49436,18798,3,,34911.0
49436,18798,4,6790.0,
49437,44281,1,17585.0,
49437,44281,2,18092.0,
49438,49364,1,,99820.0
49438,49365,1,,99820.0
49439,36363,1,,73704.0
49439,36363,2,,73771.0
49440,11268,1,,25746.0
49441,28250,1,,58357.0
49442,60266,1,,118193.0
49442,60266,2,,118482.0
49443,43514,1,17753.0,
49443,43514,2,,87732.0
49443,43514,3,,87470.0
49444,30516,1,,61776.0
49445,36820,1,,74389.0
49446,26943,1,,55947.0
49447,2192,1,,6246.0
49447,2192,2,,6306.0
49448,55982,1,,110917.0
49448,55982,2,,111161.0
49449,2176,1,,5391.0
49449,2176,2,,5392.0
49449,2176,3,,6370.0
49449,2176,4,,6391.0
49450,55257,1,,110473.0
49451,43200,1,,84729.0
49451,43200,2,,84860.0
49451,43200,3,,86736.0
49451,43200,4,17621.0,
49451,43200,5,,86499.0
49451,43200,6,,86596.0
49451,43200,7,,85690.0
49452,31801,1,,60570.0
49452,31801,2,,61011.0
49452,31801,3,11393.0,
49452,31801,4,,62768.0
49452,31801,5,,63200.0
49452,31801,6,,64139.0
49453,46239,1,,92601.0
49453,46239,2,19294.0,
49453,46239,3,19295.0,
49454,177,1,,2444.0
49455,341,1,,2651.0
49456,1795,1,,5659.0
49457,21543,5,,43499.0
49457,21543,6,,43448.0
49457,21543,7,,43472.0
49457,21543,8,,44012.0
49457,21543,9,,44487.0
49457,21543,10,,45100.0
49457,21543,11,,45117.0
49457,21543,12,,45441.0
49457,21543,13,,45470.0
49457,21543,14,,45620.0
49457,34685,1,,67706.0
49457,34685,2,13580.0,
49457,34685,3,,70687.0
49457,34685,4,,70416.0
49458,35353,1,13648.0,
49458,35353,2,,71703.0
49458,54484,1,22774.0,
49459,888,7,,295.0
49459,888,8,,334.0
49459,888,9,,414.0
49459,888,10,,455.0
49459,888,11,,542.0
49459,888,12,,593.0
49459,888,13,,1199.0
49459,888,14,,1197.0
49459,888,15,,2102.0
49459,888,16,,4149.0
49460,39848,1,,81028.0
49460,40361,1,,81028.0
49460,40361,2,,82975.0
49460,40361,3,16342.0,
49461,56609,1,23801.0,
49461,56610,1,23801.0,
49462,8709,1,,20100.0
49463,21220,1,,45039.0
49463,24027,1,,48839.0
49463,24027,2,,49578.0
49463,56483,1,,112859.0
49464,35663,1,,71923.0
49465,6698,1,,12606.0
49465,6698,2,,12607.0
49465,6698,3,,16093.0
49465,48234,1,,97363.0
49465,48234,2,,97454.0
49466,13604,1,,28526.0
49466,13604,2,,29731.0
49467,19636,1,,41948.0
49467,19636,2,,42605.0
49468,26146,1,,53956.0
49468,26146,2,10070.0,
49468,28330,1,,53956.0
49468,28330,2,10070.0,
49468,28330,3,,54513.0
49468,28330,4,,55079.0
49468,28330,5,,58008.0
49469,55027,1,,109493.0
49470,5348,1,,13063.0
49471,17980,1,,39618.0
49471,21149,1,,44801.0
49472,49742,1,,95017.0
49472,49742,2,,96947.0
49472,49742,3,,97472.0
49472,49742,4,,98649.0
49472,49742,5,,100081.0
49472,49742,6,20609.0,
49472,50724,1,,95017.0
49472,50724,2,,96947.0
49472,50724,3,,97472.0
49472,50724,4,,98649.0
49472,50724,5,,100081.0
49472,50724,6,20609.0,
49472,50724,7,,100207.0
49472,50724,8,,99206.0
49472,50724,9,,100992.0
49472,50724,10,,101263.0
49473,7999,1,,18492.0
49474,46961,1,,94756.0
49475,41754,1,,83613.0
49476,31958,1,,64561.0
49477,6021,1,,11149.0
49477,6021,2,,14976.0
49477,6708,1,,11149.0
49477,6708,2,,14976.0
49477,6708,3,,14910.0
49477,6708,4,,15051.0
49477,6708,5,,14890.0
49477,6708,6,,16253.0
49477,6708,7,,15470.0
49478,51224,1,,102097.0
49479,1669,1,,5156.0
49480,59697,1,,117897.0
49481,62054,1,,118801.0
49481,62054,2,,119448.0
49481,62054,3,,119956.0
49481,62054,4,,120043.0
49481,62054,5,,121103.0
49481,62054,6,25755.0,
49481,62054,7,,121113.0
49482,58144,1,,115029.0
49483,14948,1,,32770.0
49483,14948,2,,33379.0
49484,40534,1,,82056.0
49485,50697,1,,101601.0
49486,36651,1,,73960.0
49487,44026,1,,85378.0
49487,44026,2,,88668.0
49487,52768,1,,104635.0
49487,52768,2,,105603.0
49488,47053,1,,92919.0
49488,47053,2,,92527.0
49488,47053,3,,94931.0
49488,47053,4,19660.0,
49488,47053,5,,94633.0
49489,54145,1,,108293.0
49490,6435,1,,16105.0
49491,6374,1,,16301.0
49492,3565,1,,9697.0
49493,61472,1,,120338.0
49494,6376,1,,16035.0
49495,22782,1,8738.0,
49496,6948,1,,16158.0
49496,6948,2,2642.0,
49497,13213,1,,25158.0
49497,13213,2,,25392.0
49497,13213,3,,28354.0
49497,13213,4,,29209.0
49498,17078,1,,35564.0
49498,17078,2,,37212.0
49498,17078,3,,37757.0
49498,17078,4,,37730.0
49499,11982,1,,26320.0
49499,11982,2,,27646.0
49499,11982,3,,27720.0
49500,18635,1,,40753.0
49501,30517,1,,58446.0
49501,30517,2,,60706.0
49501,30517,3,,61945.0
49502,9145,1,,21719.0
49503,21989,1,,46163.0
49504,579,1,,3458.0
49505,2626,1,,7574.0
49506,58899,1,,110140.0
49506,58899,2,,111598.0
49506,58899,3,,113230.0
49506,58899,4,,113377.0
49506,58899,5,,115758.0
49506,58899,6,,116712.0
49507,22070,1,,46289.0
49508,47105,1,19701.0,
49509,7969,1,3047.0,
49510,8214,1,,8180.0
49510,8214,2,,11647.0
49510,8214,3,,11658.0
49510,8214,4,,13328.0
49510,8214,5,,16746.0
49510,8214,6,,17483.0
49510,8214,7,,18113.0
49510,8214,8,,18629.0
49510,8214,9,,19048.0
49511,8229,1,,10287.0
49511,8229,2,,16118.0
49511,8229,3,,18142.0
49511,8229,4,,18631.0
49511,8229,5,,19115.0
49511,55980,1,,103556.0
49511,55980,2,,108608.0
49511,55980,3,,109017.0
49511,55980,4,,109790.0
49511,55980,5,,109480.0
49511,55980,6,,111505.0
49512,257,1,,345.0
49512,257,2,,347.0
49512,257,3,,1276.0
49512,257,4,,2213.0
49512,257,5,,2576.0
49512,2221,1,,345.0
49512,2221,2,,347.0
49512,2221,3,,1276.0
49512,2221,4,,2213.0
49512,2221,5,,2576.0
49512,2221,6,,6619.0
49512,6728,1,,345.0
49512,6728,2,,347.0
49512,6728,3,,1276.0
49512,6728,4,,2213.0
49512,6728,5,,2576.0
49512,6728,6,,6619.0
49512,6728,7,,10629.0
49512,6728,8,,12464.0
49512,6728,9,,13156.0
49512,6728,10,,15518.0
49512,20160,1,,41920.0
49512,20160,2,,43460.0
49513,7607,1,,17514.0
49513,7607,2,,18206.0
49514,26261,1,,54173.0
49515,25766,1,,53274.0
49516,39626,1,15372.0,
49516,39626,2,16048.0,
49516,43112,1,15372.0,
49516,43112,2,16048.0,
49516,43112,3,,86330.0
49516,43112,4,17651.0,
49517,61224,1,,119791.0
49518,36770,1,,73159.0
49518,36770,2,,73673.0
49518,36770,3,,74337.0
49518,36770,4,,73942.0
49518,36770,5,,74481.0
49519,54775,1,22872.0,
49520,27295,1,,54388.0
49520,27295,2,,55595.0
49520,27295,3,,55573.0
49520,27295,4,,56359.0
49521,61185,1,,119961.0
49522,8693,1,3378.0,
49523,43605,1,17914.0,
49524,5911,1,,14275.0
49525,8659,1,,19906.0
49525,8659,2,3349.0,
49526,27834,1,,56839.0
49526,27834,2,,57485.0
49527,57493,1,,113476.0
49528,23818,1,,49008.0
49529,56026,1,,109287.0
49529,56026,2,,109765.0
49529,56026,3,,111498.0
49529,56026,4,,111085.0
49530,32501,1,,65496.0
49530,37029,1,,75238.0
49531,3632,1,,6769.0
